Design,Cost,Utility to Science,Failed Downtime,Servicing Margin
7336,1.71E+10,7.94E+06,0.22051,1.03E+06
7337,3.07E+10,9.26E+08,0.52865,0
7338,2.71E+10,1.31E+09,0.49918,52312
7339,2.55E+10,9.17E+08,0.49828,81520
7340,1.40E+10,8.41E+08,0.56165,6.24E+05
7341,2.45E+10,1.03E+09,0.50514,1.03E+05
7342,2.29E+10,1.19E+09,0.46616,1.40E+05
7343,1.15E+10,9.46E+08,0.55687,1.02E+06
7344,3.07E+10,6.46E+08,0.38625,0
7345,2.54E+10,3.61E+08,0.38365,84405
7346,2.35E+10,3.92E+08,0.39689,1.23E+05
7347,1.26E+10,4.13E+08,0.46254,8.01E+05
7348,2.43E+10,3.49E+08,0.36365,1.06E+05
7349,2.29E+10,5.71E+08,0.40689,1.40E+05
7350,1.12E+10,4.14E+08,0.42784,1.08E+06
7351,3.15E+10,1.02E+09,0.40231,0
7352,2.75E+10,7.06E+08,0.42716,42653
7353,1.94E+10,5.68E+08,0.42294,1.97E+05
7354,1.12E+10,4.75E+08,0.3937,8.40E+05
7355,2.69E+10,7.94E+08,0.36197,49951
7356,1.91E+10,6.29E+08,0.4129,2.08E+05
7357,8.95E+09,6.48E+08,0.40897,1.54E+06
7358,3.07E+10,6.59E+08,0.38024,0
7359,2.54E+10,4.67E+08,0.37966,84083
7360,2.33E+10,4.64E+08,0.35885,1.28E+05
7361,1.01E+10,4.34E+08,0.4422,1.36E+06
7362,2.44E+10,3.76E+08,0.44009,1.03E+05
7363,2.28E+10,2.43E+08,0.40692,1.41E+05
7364,1.18E+10,6.51E+08,0.454,9.64E+05
7365,1.56E+10,1.13E+08,0.69465,0
7366,1.43E+10,1.16E+08,0.74922,41822
7367,1.38E+10,1.38E+08,0.75142,62434
7368,1.06E+10,1.11E+08,0.77942,2.98E+05
7369,1.37E+10,1.55E+08,0.72487,63913
7370,1.34E+10,7.60E+07,0.77736,80159
7371,1.04E+10,1.12E+08,0.75042,3.27E+05
7372,1.56E+10,8.33E+07,0.65673,0
7373,1.43E+10,1.53E+07,0.72736,41719
7374,1.40E+10,1.12E+08,0.70611,52953
7375,1.04E+10,1.17E+08,0.70809,3.10E+05
7376,1.35E+10,9.05E+07,0.68317,75749
7377,1.32E+10,7.58E+07,0.69326,89141
7378,9.87E+09,2.90E+07,0.70206,3.92E+05
7379,1.59E+10,7.94E+07,0.68263,0
7380,1.50E+10,1.67E+08,0.6521,21001
7381,1.22E+10,3.74E+07,0.71556,1.19E+05
7382,8.61E+09,1.87E+07,0.71689,5.11E+05
7383,1.45E+10,1.00E+07,0.67854,33975
7384,1.18E+10,6.63E+07,0.64688,1.41E+05
7385,8.52E+09,3.00E+07,0.71514,5.48E+05
7386,1.56E+10,1.01E+08,0.71649,0
7387,1.43E+10,1.32E+08,0.68298,41565
7388,1.39E+10,2.08E+07,0.73802,57375
7389,1.07E+10,6.70E+07,0.70548,2.83E+05
7390,1.34E+10,1.38E+07,0.67591,76175
7391,1.32E+10,9.05E+07,0.72012,89502
7392,1.04E+10,1.49E+07,0.71565,3.21E+05
7393,6.60E+10,2.97E+09,0.36627,0
7394,5.31E+10,2.82E+09,0.31781,1.20E+05
7395,4.91E+10,2.74E+09,0.33157,1.75E+05
7396,2.17E+10,1.85E+09,0.34863,1.38E+06
7397,5.09E+10,2.88E+09,0.32819,1.49E+05
7398,4.72E+10,2.18E+09,0.32945,2.05E+05
7399,1.91E+10,2.46E+09,0.33648,1.80E+06
7400,6.60E+10,39068,0.25942,0
7401,5.76E+10,42890,0.20264,71940
7402,5.31E+10,46487,0.2199,1.21E+05
7403,2.32E+10,4.85E+07,0.24192,1.21E+06
7404,5.62E+10,2.23E+07,0.2339,85966
7405,5.11E+10,2.44E+07,0.26639,1.48E+05
7406,2.22E+10,5.61E+07,0.2634,1.33E+06
7407,6.73E+10,6.78E+07,0.23391,0
7408,6.14E+10,1.35E+06,0.21593,35204
7409,4.15E+10,7.33E+05,0.21979,2.38E+05
7410,1.98E+10,1.22E+07,0.25005,1.26E+06
7411,6.09E+10,1.10E+08,0.23008,38127
7412,4.19E+10,1.88E+08,0.20366,2.34E+05
7413,1.99E+10,60326,0.20433,1.27E+06
7414,6.60E+10,86843,0.23611,0
7415,5.74E+10,1.08E+06,0.21639,73402
7416,5.26E+10,46475,0.22816,1.28E+05
7417,2.52E+10,91682,0.23291,1.02E+06
7418,5.68E+10,39276,0.24802,80065
7419,5.22E+10,41136,0.22304,1.34E+05
7420,2.29E+10,3.39E+06,0.27661,1.26E+06
7421,3.79E+10,1.12E+09,0.57683,0
7422,3.37E+10,7.24E+08,0.61135,66105
7423,3.18E+10,1.03E+09,0.56034,1.04E+05
7424,1.90E+10,6.74E+08,0.59918,7.04E+05
7425,3.02E+10,1.15E+09,0.58144,1.38E+05
7426,2.87E+10,1.15E+09,0.54275,1.82E+05
7427,1.55E+10,1.03E+09,0.61989,1.18E+06
7428,3.79E+10,6.76E+08,0.43481,0
7429,3.12E+10,3.41E+08,0.48,1.16E+05
7430,2.94E+10,3.73E+08,0.45623,1.61E+05
7431,1.69E+10,3.62E+08,0.47845,9.43E+05
7432,3.00E+10,4.27E+08,0.50077,1.44E+05
7433,2.86E+10,2.97E+08,0.46182,1.83E+05
7434,1.55E+10,2.28E+08,0.51297,1.18E+06
7435,3.87E+10,8.57E+08,0.45654,0
7436,3.40E+10,5.77E+08,0.44851,54067
7437,2.40E+10,4.92E+08,0.43235,2.67E+05
7438,1.48E+10,3.70E+08,0.48764,1.01E+06
7439,3.32E+10,6.14E+08,0.47231,64712
7440,2.30E+10,5.74E+08,0.45073,3.03E+05
7441,1.22E+10,6.38E+08,0.44583,1.69E+06
7442,3.79E+10,4.80E+08,0.48966,0
7443,3.11E+10,5.13E+08,0.47476,1.18E+05
7444,2.91E+10,4.31E+08,0.45956,1.67E+05
7445,1.56E+10,4.20E+08,0.49477,1.14E+06
7446,3.01E+10,4.26E+08,0.42773,1.42E+05
7447,2.80E+10,4.42E+08,0.46788,1.99E+05
7448,1.46E+10,3.02E+08,0.45368,1.37E+06
7449,1.92E+10,1.11E+08,0.81177,0
7450,1.77E+10,8.05E+07,0.7908,52946
7451,1.75E+10,1.29E+08,0.7759,63251
7452,1.39E+10,1.12E+08,0.8083,3.30E+05
7453,1.71E+10,1.25E+08,0.78638,77632
7454,1.71E+10,1.09E+08,0.79613,80733
7455,1.39E+10,9.12E+07,0.77549,3.34E+05
7456,1.92E+10,9.46E+07,0.75058,0
7457,1.77E+10,1.57E+07,0.74231,52804
7458,1.74E+10,6.89E+06,0.7613,66177
7459,1.35E+10,5.84E+07,0.68827,3.72E+05
7460,1.69E+10,1.53E+07,0.75345,89573
7461,1.66E+10,1.52E+07,0.75182,1.06E+05
7462,1.35E+10,6.16E+07,0.68567,3.79E+05
7463,1.96E+10,8.13E+06,0.73816,0
7464,1.86E+10,6.64E+06,0.75951,24724
7465,1.53E+10,6.87E+06,0.74641,1.47E+05
7466,1.22E+10,5.39E+07,0.70106,4.46E+05
7467,1.80E+10,7.73E+06,0.74905,39932
7468,1.44E+10,4.70E+06,0.76004,1.98E+05
7469,1.19E+10,7.20E+06,0.76391,4.97E+05
7470,1.92E+10,9.48E+07,0.73361,0
7471,1.77E+10,1.20E+07,0.73976,52592
7472,1.75E+10,5.90E+06,0.75561,62057
7473,1.41E+10,5.03E+06,0.774,3.07E+05
7474,1.68E+10,3.04E+07,0.7337,91260
7475,1.67E+10,5.74E+06,0.69911,1.04E+05
7476,1.28E+10,2.98E+07,0.79805,4.65E+05
7477,6.34E+10,3.75E+09,0.31411,0
7478,5.08E+10,2.62E+09,0.35742,1.19E+05
7479,4.69E+10,2.65E+09,0.33421,1.74E+05
7480,2.02E+10,2.54E+09,0.34614,1.44E+06
7481,4.88E+10,3.00E+09,0.34025,1.45E+05
7482,4.46E+10,2.56E+09,0.32228,2.12E+05
7483,1.97E+10,2.21E+09,0.39511,1.54E+06
7484,6.34E+10,39914,0.24649,0
7485,5.52E+10,42603,0.20962,71272
7486,5.08E+10,48278,0.19595,1.21E+05
7487,2.35E+10,1.22E+06,0.2335,1.07E+06
7488,5.44E+10,44904,0.17863,79479
7489,5.01E+10,1.31E+07,0.21685,1.31E+05
7490,2.44E+10,76677,0.23319,1.01E+06
7491,6.46E+10,1.19E+05,0.22291,0
7492,5.90E+10,56582,0.2319,33958
7493,4.00E+10,2.00E+06,0.23527,2.31E+05
7494,1.86E+10,1.52E+05,0.25212,1.30E+06
7495,5.81E+10,3.80E+07,0.27434,39881
7496,3.86E+10,5.48E+05,0.24373,2.57E+05
7497,2.00E+10,58731,0.20304,1.15E+06
7498,6.34E+10,42018,0.22178,0
7499,5.49E+10,5.26E+07,0.23981,73605
7500,5.05E+10,3.03E+06,0.27887,1.25E+05
7501,2.34E+10,40487,0.24526,1.07E+06
7502,5.44E+10,39637,0.24624,79371
7503,5.00E+10,7.88E+06,0.22954,1.32E+05
7504,2.23E+10,2.92E+06,0.23034,1.20E+06
7505,3.64E+10,7.53E+08,0.60832,0
7506,3.20E+10,8.86E+08,0.59779,70231
7507,3.06E+10,5.71E+08,0.56926,1.00E+05
7508,1.93E+10,5.54E+08,0.62841,6.01E+05
7509,2.89E+10,1.09E+09,0.57442,1.38E+05
7510,2.75E+10,1.08E+09,0.52674,1.79E+05
7511,1.53E+10,6.51E+08,0.64464,1.09E+06
7512,3.64E+10,4.90E+08,0.49159,0
7513,3.00E+10,2.01E+08,0.48187,1.12E+05
7514,2.82E+10,2.86E+08,0.48928,1.58E+05
7515,1.53E+10,4.18E+08,0.47059,1.07E+06
7516,2.87E+10,3.73E+08,0.48861,1.44E+05
7517,2.68E+10,2.46E+08,0.45638,1.98E+05
7518,1.64E+10,3.21E+08,0.45278,9.17E+05
7519,3.71E+10,7.46E+08,0.51702,0
7520,3.26E+10,3.53E+08,0.4938,53600
7521,2.27E+10,6.72E+08,0.47056,2.71E+05
7522,1.42E+10,3.75E+08,0.47166,9.96E+05
7523,3.19E+10,6.15E+08,0.47408,63337
7524,2.28E+10,4.70E+08,0.47367,2.70E+05
7525,1.19E+10,3.97E+08,0.51237,1.61E+06
7526,3.64E+10,5.06E+08,0.50716,0
7527,2.98E+10,3.40E+08,0.42428,1.15E+05
7528,2.82E+10,3.24E+08,0.48003,1.57E+05
7529,1.65E+10,3.97E+08,0.42997,8.84E+05
7530,2.88E+10,4.26E+08,0.49976,1.40E+05
7531,2.68E+10,3.73E+08,0.46072,1.98E+05
7532,1.50E+10,2.49E+08,0.52343,1.15E+06
7533,1.84E+10,1.00E+08,0.80672,0
7534,1.70E+10,8.63E+07,0.78071,52295
7535,1.68E+10,8.38E+07,0.78027,60886
7536,1.34E+10,1.13E+08,0.74886,3.22E+05
7537,1.64E+10,1.24E+08,0.76727,76601
7538,1.63E+10,1.17E+08,0.74333,89096
7539,1.16E+10,1.34E+08,0.75654,5.85E+05
7540,1.84E+10,2.61E+07,0.75923,0
7541,1.70E+10,5.54E+07,0.70178,52154
7542,1.68E+10,1.94E+07,0.75598,61936
7543,1.23E+10,1.44E+07,0.74052,4.53E+05
7544,1.62E+10,1.77E+07,0.72258,88518
7545,1.59E+10,1.98E+07,0.75033,1.06E+05
7546,1.22E+10,5.36E+06,0.76027,4.84E+05
7547,1.88E+10,1.69E+07,0.75878,0
7548,1.78E+10,1.03E+07,0.73052,24338
7549,1.49E+10,4.44E+07,0.7199,1.35E+05
7550,1.23E+10,5.01E+07,0.71522,3.63E+05
7551,1.73E+10,8.60E+06,0.72069,41719
7552,1.39E+10,3.47E+07,0.72678,1.89E+05
7553,1.04E+10,1.38E+07,0.74957,7.07E+05
7554,1.84E+10,3.76E+07,0.715,0
7555,1.70E+10,3.62E+07,0.73861,51944
7556,1.69E+10,3.87E+07,0.71812,59055
7557,1.33E+10,2.20E+07,0.73994,3.28E+05
7558,1.61E+10,5.70E+07,0.71825,91247
7559,1.60E+10,4.03E+07,0.77363,1.01E+05
7560,1.17E+10,5.78E+06,0.752,5.78E+05
7561,6.34E+10,3.39E+09,0.35762,0
7562,5.09E+10,2.38E+09,0.36541,1.18E+05
7563,4.64E+10,2.32E+09,0.37692,1.82E+05
7564,2.16E+10,2.28E+09,0.35477,1.26E+06
7565,4.87E+10,3.11E+09,0.30262,1.47E+05
7566,4.52E+10,2.52E+09,0.36438,2.03E+05
7567,1.94E+10,2.47E+09,0.39081,1.58E+06
7568,6.34E+10,1.57E+07,0.26476,0
7569,5.51E+10,9.26E+06,0.28332,72094
7570,5.05E+10,94045,0.23234,1.25E+05
7571,2.40E+10,3.46E+07,0.24703,1.03E+06
7572,5.44E+10,38914,0.24718,78954
7573,5.00E+10,44836,0.27173,1.32E+05
7574,2.36E+10,1.10E+07,0.16782,1.08E+06
7575,6.47E+10,42183,0.19877,0
7576,5.88E+10,3.35E+07,0.24656,35204
7577,4.06E+10,61854,0.17476,2.21E+05
7578,2.02E+10,2.11E+06,0.21002,1.11E+06
7579,5.86E+10,51178,0.231,36846
7580,3.95E+10,9.91E+07,0.1934,2.41E+05
7581,1.87E+10,66367,0.20299,1.31E+06
7582,6.34E+10,5.89E+05,0.21538,0
7583,5.51E+10,41906,0.21957,71812
7584,4.98E+10,47106,0.21633,1.33E+05
7585,2.63E+10,40399,0.23582,8.51E+05
7586,5.43E+10,81895,0.25525,79987
7587,5.00E+10,4.75E+06,0.23669,1.33E+05
7588,2.31E+10,2.91E+07,0.19467,1.12E+06
7589,3.64E+10,1.09E+09,0.57245,0
7590,3.21E+10,1.07E+09,0.5612,68575
7591,3.08E+10,9.41E+08,0.57966,96813
7592,1.87E+10,1.02E+09,0.61149,6.50E+05
7593,2.89E+10,9.83E+08,0.53111,1.37E+05
7594,2.77E+10,9.75E+08,0.5542,1.73E+05
7595,1.52E+10,1.06E+09,0.58742,1.11E+06
7596,3.64E+10,9.90E+08,0.44418,0
7597,2.97E+10,2.84E+08,0.52192,1.19E+05
7598,2.80E+10,1.76E+08,0.43775,1.62E+05
7599,1.52E+10,2.84E+08,0.50732,1.09E+06
7600,2.88E+10,3.33E+08,0.5226,1.40E+05
7601,2.70E+10,2.38E+08,0.49797,1.93E+05
7602,1.61E+10,4.46E+08,0.48478,9.60E+05
7603,3.71E+10,6.51E+08,0.46327,0
7604,3.26E+10,5.78E+08,0.46654,53553
7605,2.33E+10,4.16E+08,0.46674,2.51E+05
7606,1.27E+10,5.27E+08,0.42464,1.31E+06
7607,3.19E+10,5.35E+08,0.4837,63978
7608,2.27E+10,4.37E+08,0.45689,2.75E+05
7609,1.27E+10,2.29E+08,0.46791,1.34E+06
7610,3.64E+10,4.62E+08,0.45673,0
7611,3.00E+10,2.88E+08,0.49303,1.11E+05
7612,2.78E+10,2.79E+08,0.50933,1.66E+05
7613,1.53E+10,3.57E+08,0.45295,1.07E+06
7614,2.89E+10,4.10E+08,0.50024,1.39E+05
7615,2.71E+10,2.27E+08,0.47685,1.90E+05
7616,1.41E+10,2.45E+08,0.459,1.33E+06
7617,1.84E+10,1.24E+08,0.78883,0
7618,1.70E+10,9.36E+07,0.77951,52248
7619,1.69E+10,1.24E+08,0.78304,56764
7620,1.31E+10,1.11E+08,0.75602,3.46E+05
7621,1.66E+10,1.10E+08,0.7565,71615
7622,1.64E+10,1.09E+08,0.77089,82298
7623,1.40E+10,7.68E+07,0.83056,2.64E+05
7624,1.84E+10,3.06E+07,0.77072,0
7625,1.70E+10,2.22E+07,0.6924,52107
7626,1.69E+10,2.77E+07,0.76455,57973
7627,1.26E+10,6.87E+07,0.71257,4.10E+05
7628,1.61E+10,5.40E+06,0.74292,90506
7629,1.58E+10,5.66E+07,0.75549,1.10E+05
7630,1.27E+10,2.59E+07,0.75813,4.05E+05
7631,1.88E+10,7.04E+07,0.7109,0
7632,1.78E+10,4.94E+06,0.78013,24307
7633,1.47E+10,2.04E+07,0.76512,1.41E+05
7634,1.20E+10,1.55E+07,0.77473,3.97E+05
7635,1.74E+10,3.89E+07,0.7288,38236
7636,1.45E+10,7.16E+07,0.72932,1.59E+05
7637,1.12E+10,1.78E+08,0.74027,5.42E+05
7638,1.84E+10,5.54E+07,0.74529,0
7639,1.70E+10,7.54E+07,0.69163,51897
7640,1.69E+10,1.55E+07,0.73599,59253
7641,1.27E+10,3.19E+07,0.7802,4.05E+05
7642,1.62E+10,1.35E+07,0.77242,87011
7643,1.60E+10,1.99E+07,0.75848,1.03E+05
7644,1.33E+10,6.54E+06,0.73796,3.33E+05
7645,6.28E+10,3.83E+09,0.33872,0
7646,5.07E+10,2.66E+09,0.36002,1.14E+05
7647,4.66E+10,2.62E+09,0.32737,1.70E+05
7648,2.30E+10,2.74E+09,0.34948,1.08E+06
7649,4.85E+10,2.59E+09,0.32324,1.42E+05
7650,4.48E+10,2.87E+09,0.29316,2.00E+05
7651,1.84E+10,2.54E+09,0.36895,1.69E+06
7652,6.28E+10,42550,0.21976,0
7653,5.47E+10,40724,0.23466,69838
7654,5.00E+10,37016,0.27816,1.24E+05
7655,2.37E+10,2.22E+07,0.23315,1.01E+06
7656,5.38E+10,9.57E+05,0.24187,79207
7657,4.91E+10,39571,0.24676,1.36E+05
7658,2.15E+10,39838,0.24482,1.25E+06
7659,6.41E+10,43080,0.188,0
7660,5.84E+10,72676,0.20843,33696
7661,3.97E+10,7.95E+07,0.23089,2.27E+05
7662,1.99E+10,54250,0.25413,1.10E+06
7663,5.81E+10,49982,0.23559,35795
7664,3.89E+10,3.74E+07,0.22541,2.42E+05
7665,1.78E+10,2.50E+07,0.25737,1.39E+06
7666,6.28E+10,3.98E+06,0.2149,0
7667,5.50E+10,49231,0.18947,67052
7668,4.96E+10,1.69E+07,0.19622,1.29E+05
7669,2.34E+10,46868,0.22484,1.04E+06
7670,5.37E+10,1.01E+07,0.19804,80661
7671,4.89E+10,4.95E+06,0.20196,1.39E+05
7672,2.32E+10,8.93E+07,0.22593,1.08E+06
7673,3.61E+10,7.67E+08,0.60798,0
7674,3.19E+10,9.84E+08,0.55971,66413
7675,3.06E+10,1.12E+09,0.54806,94968
7676,1.86E+10,1.04E+09,0.59345,6.33E+05
7677,2.90E+10,1.18E+09,0.54755,1.28E+05
7678,2.73E+10,8.63E+08,0.60611,1.76E+05
7679,1.39E+10,1.07E+09,0.53124,1.33E+06
7680,3.61E+10,7.62E+08,0.48904,0
7681,2.97E+10,4.10E+08,0.44966,1.10E+05
7682,2.80E+10,2.56E+08,0.47948,1.53E+05
7683,1.63E+10,5.72E+08,0.50259,8.74E+05
7684,2.86E+10,2.11E+08,0.49615,1.37E+05
7685,2.70E+10,2.97E+08,0.50398,1.82E+05
7686,1.58E+10,2.42E+08,0.46587,9.70E+05
7687,3.68E+10,1.09E+09,0.47279,0
7688,3.23E+10,4.47E+08,0.41875,53638
7689,2.37E+10,3.77E+08,0.4395,2.30E+05
7690,1.31E+10,3.27E+08,0.49041,1.17E+06
7691,3.16E+10,6.61E+08,0.46207,63056
7692,2.29E+10,7.50E+08,0.4965,2.57E+05
7693,1.19E+10,3.21E+08,0.48128,1.52E+06
7694,3.61E+10,7.01E+08,0.46832,0
7695,2.98E+10,3.30E+08,0.43438,1.10E+05
7696,2.80E+10,3.60E+08,0.49227,1.55E+05
7697,1.57E+10,1.77E+08,0.54153,9.60E+05
7698,2.86E+10,3.91E+08,0.46476,1.37E+05
7699,2.68E+10,3.12E+08,0.50616,1.89E+05
7700,1.47E+10,2.09E+08,0.46619,1.16E+06
7701,1.83E+10,1.48E+08,0.7896,0
7702,1.69E+10,1.08E+08,0.78225,50540
7703,1.68E+10,1.37E+08,0.75795,57317
7704,1.39E+10,1.04E+08,0.78287,2.53E+05
7705,1.62E+10,1.42E+08,0.77203,77717
7706,1.62E+10,8.85E+07,0.80937,84785
7707,1.30E+10,1.18E+08,0.78007,3.54E+05
7708,1.83E+10,4.11E+07,0.75639,0
7709,1.69E+10,2.96E+07,0.73615,50403
7710,1.66E+10,9.28E+06,0.76584,65612
7711,1.37E+10,1.07E+07,0.75295,2.68E+05
7712,1.60E+10,2.58E+07,0.72769,91479
7713,1.59E+10,3.22E+07,0.71892,1.00E+05
7714,1.19E+10,3.79E+07,0.75709,4.99E+05
7715,1.86E+10,1.13E+08,0.6872,0
7716,1.77E+10,2.25E+07,0.71273,23487
7717,1.52E+10,3.33E+07,0.70867,1.11E+05
7718,1.18E+10,5.80E+07,0.73685,4.11E+05
7719,1.72E+10,3.26E+07,0.72258,38281
7720,1.39E+10,7.27E+07,0.75102,1.84E+05
7721,1.17E+10,2.78E+07,0.76636,4.37E+05
7722,1.83E+10,2.07E+07,0.72,0
7723,1.69E+10,3.34E+07,0.72673,50200
7724,1.68E+10,2.65E+07,0.72238,56053
7725,1.34E+10,5.00E+06,0.76,2.94E+05
7726,1.60E+10,6.02E+07,0.7532,90059
7727,1.58E+10,1.75E+07,0.73113,1.03E+05
7728,1.20E+10,1.07E+07,0.7165,4.91E+05
7729,6.12E+10,4.12E+09,0.31449,0
7730,5.03E+10,2.58E+09,0.24045,90678
7731,4.61E+10,2.57E+09,0.26262,1.40E+05
7732,1.95E+10,2.79E+09,0.23214,1.23E+06
7733,4.81E+10,2.83E+09,0.2641,1.15E+05
7734,4.46E+10,2.59E+09,0.26734,1.61E+05
7735,1.67E+10,2.72E+09,0.33595,1.69E+06
7736,6.12E+10,1.36E+06,0.17356,0
7737,5.36E+10,1.16E+08,0.22197,59381
7738,4.94E+10,45216,0.22989,1.01E+05
7739,2.09E+10,47567,0.18622,1.07E+06
7740,5.30E+10,43829,0.17471,64589
7741,4.91E+10,1.90E+05,0.17606,1.05E+05
7742,2.08E+10,5.79E+07,0.20082,1.09E+06
7743,6.26E+10,7.06E+05,0.15214,0
7744,5.73E+10,61118,0.17853,28652
7745,3.90E+10,60390,0.18887,1.96E+05
7746,1.79E+10,3.07E+05,0.17783,1.13E+06
7747,5.69E+10,55100,0.16867,30740
7748,3.80E+10,3.56E+07,0.15083,2.11E+05
7749,1.62E+10,4.50E+06,0.21779,1.38E+06
7750,6.12E+10,45244,0.16851,0
7751,5.37E+10,1.10E+07,0.19716,58485
7752,4.91E+10,4.47E+05,0.21383,1.04E+05
7753,1.99E+10,2.82E+07,0.18968,1.18E+06
7754,5.27E+10,6.00E+07,0.1823,67307
7755,4.88E+10,41970,0.20157,1.09E+05
7756,2.05E+10,45101,0.15503,1.13E+06
7757,3.52E+10,1.11E+09,0.44692,0
7758,3.14E+10,1.82E+09,0.39327,52997
7759,3.00E+10,9.45E+08,0.49001,78170
7760,1.71E+10,1.19E+09,0.48797,6.35E+05
7761,2.84E+10,1.03E+09,0.45596,1.09E+05
7762,2.71E+10,8.57E+08,0.45697,1.40E+05
7763,1.33E+10,1.22E+09,0.51032,1.20E+06
7764,3.52E+10,1.18E+09,0.36582,0
7765,2.94E+10,3.34E+08,0.39365,89810
7766,2.79E+10,2.88E+08,0.47576,1.21E+05
7767,1.47E+10,3.87E+08,0.39321,9.13E+05
7768,2.83E+10,4.08E+08,0.42692,1.11E+05
7769,2.69E+10,6.66E+08,0.34772,1.45E+05
7770,1.31E+10,7.00E+08,0.32018,1.23E+06
7771,3.60E+10,1.19E+09,0.34356,0
7772,3.17E+10,6.35E+08,0.38087,44620
7773,2.32E+10,4.10E+08,0.35364,1.98E+05
7774,1.25E+10,4.63E+08,0.371,1.07E+06
7775,3.11E+10,6.13E+08,0.35957,53043
7776,2.20E+10,6.21E+08,0.38005,2.36E+05
7777,1.12E+10,7.80E+08,0.34888,1.46E+06
7778,3.52E+10,8.94E+08,0.33365,0
7779,2.93E+10,4.28E+08,0.39745,90894
7780,2.77E+10,4.50E+08,0.34655,1.25E+05
7781,1.41E+10,7.26E+08,0.42417,1.02E+06
7782,2.83E+10,5.62E+08,0.41611,1.11E+05
7783,2.69E+10,5.77E+08,0.38271,1.44E+05
7784,1.41E+10,3.07E+08,0.41387,1.04E+06
7785,1.78E+10,1.21E+08,0.73864,0
7786,1.65E+10,1.17E+08,0.73984,43160
7787,1.61E+10,1.24E+08,0.69054,57755
7788,1.35E+10,1.32E+08,0.72466,2.22E+05
7789,1.60E+10,1.26E+08,0.69211,60247
7790,1.58E+10,1.35E+08,0.70988,70168
7791,1.13E+10,1.17E+08,0.75283,4.82E+05
7792,1.78E+10,9.79E+07,0.68048,0
7793,1.65E+10,8.69E+07,0.64409,43048
7794,1.63E+10,7.66E+07,0.64948,51797
7795,1.18E+10,3.86E+07,0.69782,3.89E+05
7796,1.56E+10,5.61E+07,0.69976,77145
7797,1.55E+10,6.42E+07,0.66477,85015
7798,1.11E+10,6.16E+07,0.6869,5.17E+05
7799,1.82E+10,3.17E+08,0.62249,0
7800,1.73E+10,4.96E+07,0.69359,20794
7801,1.41E+10,2.71E+08,0.59937,1.32E+05
7802,1.05E+10,8.83E+07,0.66472,4.98E+05
7803,1.68E+10,1.82E+08,0.65319,33061
7804,1.39E+10,1.74E+08,0.68542,1.41E+05
7805,9.36E+09,7.92E+06,0.72955,7.82E+05
7806,1.78E+10,2.00E+08,0.60534,0
7807,1.65E+10,7.57E+07,0.64202,42882
7808,1.62E+10,8.47E+07,0.6684,52558
7809,1.23E+10,5.75E+07,0.68575,3.29E+05
7810,1.56E+10,3.38E+07,0.63394,76823
7811,1.54E+10,6.77E+07,0.62012,87114
7812,1.17E+10,2.05E+07,0.7165,4.23E+05
7813,5.86E+10,4.06E+09,0.23526,0
7814,4.78E+10,3.07E+09,0.25752,91842
7815,4.41E+10,2.55E+09,0.26775,1.36E+05
7816,1.69E+10,2.73E+09,0.31172,1.46E+06
7817,4.59E+10,2.40E+09,0.27049,1.14E+05
7818,4.24E+10,2.81E+09,0.23111,1.62E+05
7819,1.68E+10,3.00E+09,0.3028,1.51E+06
7820,5.86E+10,3.72E+07,0.17154,0
7821,5.13E+10,8.62E+06,0.17591,57151
7822,4.64E+10,1.52E+05,0.17933,1.09E+05
7823,2.07E+10,4.18E+05,0.15106,9.82E+05
7824,5.05E+10,45969,0.21793,64312
7825,4.71E+10,42828,0.19985,1.01E+05
7826,2.03E+10,46352,0.13575,1.04E+06
7827,5.99E+10,1.79E+06,0.19141,0
7828,5.49E+10,59083,0.188,27517
7829,3.71E+10,2.68E+07,0.20959,1.94E+05
7830,1.70E+10,7.14E+05,0.16379,1.12E+06
7831,5.43E+10,2.83E+07,0.19174,31366
7832,3.65E+10,4.87E+07,0.19635,2.04E+05
7833,1.66E+10,57621,0.18992,1.20E+06
7834,5.86E+10,1.16E+08,0.20332,0
7835,5.13E+10,47519,0.13322,56933
7836,4.70E+10,5.04E+05,0.1817,1.01E+05
7837,2.01E+10,2.24E+07,0.20959,1.04E+06
7838,5.07E+10,41884,0.19846,63013
7839,4.59E+10,98281,0.21152,1.15E+05
7840,1.96E+10,7.65E+06,0.21016,1.11E+06
7841,3.37E+10,1.24E+09,0.41716,0
7842,2.99E+10,9.36E+08,0.47221,54572
7843,2.88E+10,1.17E+09,0.40934,75068
7844,1.52E+10,1.66E+09,0.42408,7.53E+05
7845,2.72E+10,1.24E+09,0.41365,1.05E+05
7846,2.61E+10,1.60E+09,0.42063,1.33E+05
7847,1.27E+10,1.26E+09,0.46284,1.19E+06
7848,3.37E+10,7.66E+08,0.37841,0
7849,2.79E+10,5.28E+08,0.31346,91513
7850,2.67E+10,2.86E+08,0.39065,1.17E+05
7851,1.43E+10,2.98E+08,0.42157,8.65E+05
7852,2.70E+10,3.48E+08,0.35038,1.11E+05
7853,2.58E+10,3.55E+08,0.36038,1.41E+05
7854,1.40E+10,4.62E+08,0.4585,9.32E+05
7855,3.44E+10,1.12E+09,0.40817,0
7856,3.03E+10,5.73E+08,0.34938,43979
7857,2.16E+10,6.91E+08,0.36549,2.12E+05
